gx,gy,gz,ax,ay,az,time,gesture_type,timestamp
-0.047917522,-0.030853307,-0.046462007,-0.274019748,0.204799771,0.975870311,47:19.3,no-gesture-00,741.3
-0.012778006,-0.010889403,0.084913321,-0.271497399,0.195569366,0.963001192,47:19.3,no-gesture-00,741.35
-0.015972508,-0.029038407,0.073698357,-0.268975049,0.196723163,0.965988636,47:19.4,no-gesture-00,741.4
0.054306529,-0.010889403,0.011214967,-0.258426994,0.200415328,0.956566632,47:19.4,no-gesture-00,741.45
0.046320274,0.021778805,0,-0.26415965,0.202722937,0.959094465,47:19.5,no-gesture-00,741.5
0.046320274,0.021778805,0,-0.26415965,0.202722937,0.959094465,47:19.5,no-gesture-00,741.55
0.199656352,0.105264224,0.057676975,-0.234349966,0.20156914,0.982764482,47:19.6,no-gesture-00,741.6
0.507925749,0.085300319,0.286782742,-0.320110112,0.310718775,0.953119516,47:19.6,no-gesture-00,741.65
0,0,0,0,0,0,47:20.1,no-gesture-00,741.7
0,0,0,0,0,0,47:20.1,no-gesture-00,741.75
0,0,0,0,0,0,47:20.1,no-gesture-00,741.8
0,0,0,0,0,0,47:20.1,no-gesture-00,741.85
0,0,0,0,0,0,47:20.1,no-gesture-00,741.9
0,0,0,0,0,0,47:20.1,no-gesture-00,741.95
0,0,0,0,0,0,47:20.1,no-gesture-00,742
0,0,0,0,0,0,47:20.1,no-gesture-00,742.05
-0.060695529,-0.290384054,-0.05287056,-0.181609765,0.134648621,0.968286693,47:20.5,no-gesture-01,742.1
0.049514774,0.201453954,-0.161815956,-0.308415532,0.188415796,0.988969266,47:20.6,no-gesture-01,742.15
0.126182809,-0.310347974,-0.187450171,-0.210272908,0.190723389,1.034700632,47:20.6,no-gesture-01,742.2
0.126182809,-0.310347974,-0.187450171,-0.210272908,0.190723389,1.034700632,47:20.7,no-gesture-01,742.25
0.159725085,-0.259530753,-0.113751806,-0.215088323,0.174570173,1.016546011,47:20.7,no-gesture-01,742.3
0.062292781,0.203268856,-0.136181742,-0.180233926,0.166955084,0.978398144,47:20.8,no-gesture-01,742.35
0.087848797,-0.31579268,0.280374169,-0.153634533,0.183800578,0.969205916,47:20.8,no-gesture-01,742.4
-0.015972508,-0.085300319,0,-0.160513684,0.206415102,0.994714379,47:20.9,no-gesture-01,742.45
-0.015972508,-0.085300319,0,-0.160513684,0.206415102,0.994714379,47:20.9,no-gesture-01,742.5
-0.001597251,-0.127043024,-0.046462007,-0.173813388,0.204799771,1.005285501,47:21.0,no-gesture-01,742.55
0.052709278,-0.056261912,0.035247039,-0.207062647,0.186338946,0.982534647,47:21.0,no-gesture-01,742.6
0.043125771,-0.018149003,0.078504771,-0.202017933,0.193723276,0.98506254,47:21.1,no-gesture-01,742.65
-0.031945016,0.019963905,0.06088125,-0.18504934,0.198107719,0.969205916,47:21.1,no-gesture-01,742.7
-0.028750515,0.030853307,0.057676975,-0.184590727,0.198569238,0.9754107,47:21.2,no-gesture-01,742.75
-0.028750515,0.030853307,0.057676975,-0.184590727,0.198569238,0.9754107,47:21.2,no-gesture-01,742.8
-0.022361511,0.038112909,0.05287056,-0.192157805,0.199953809,0.993795156,47:21.3,no-gesture-01,742.85
0.006389003,0.036298007,0.089719735,-0.210502222,0.198338479,0.995173991,47:21.3,no-gesture-01,742.9
0.038334019,0.014519203,0.089719735,-0.19330433,0.205953583,0.986900985,47:21.4,no-gesture-01,742.95
-0.001597251,0.04718741,0.181041613,-0.185966566,0.192569479,0.969665527,47:21.4,no-gesture-01,743
-0.025556013,0.079855621,0.110547535,-0.18046324,0.193261757,0.967597306,47:21.5,no-gesture-01,743.05
-0.028750515,0.04355761,0.092924014,-0.181609765,0.185877427,0.976329923,47:21.5,no-gesture-01,743.1
-0.049514774,0.065336414,0.142590299,-0.192157805,0.185877427,0.969435751,47:21.6,no-gesture-01,743.15
-0.049514774,0.056261912,0.131375328,-0.179775327,0.190954149,0.974951088,47:21.6,no-gesture-01,743.2
-0.031945016,0.070781119,0.086515464,-0.180004627,0.186338946,0.990348101,47:21.7,no-gesture-01,743.25
-0.041528523,0.018149003,0,-0.162348121,0.187492758,0.989658654,47:21.7,no-gesture-01,743.3
-0.028750515,0.023593705,0.011214967,-0.158449933,0.187492758,0.992416322,47:21.8,no-gesture-01,743.35
0.01916701,-0.016334103,-0.134579599,-0.143315792,0.185185134,0.98506254,47:21.8,no-gesture-01,743.4
0.01916701,-0.016334103,-0.134579599,-0.143315792,0.185185134,0.98506254,47:21.9,no-gesture-01,743.45
0.004791752,-0.056261912,-0.131375328,-0.1745013,0.176185489,0.992875934,47:21.9,no-gesture-01,743.5
0.015972508,-0.036298007,-0.157009542,-0.176335737,0.178723857,0.971963584,47:22.0,no-gesture-01,743.55
-0.030347764,-0.04355761,-0.160213813,-0.197661132,0.170647234,0.978857756,47:22.0,no-gesture-01,743.6
-0.028750515,0.052632112,-0.22109507,-0.207750559,0.197184682,0.978398144,47:22.1,no-gesture-01,743.65
-0.006389003,-0.018149003,-0.173030928,-0.211648747,0.207338139,0.992646158,47:22.1,no-gesture-01,743.7
0.036736768,0.007259602,-0.099332564,-0.212565958,0.203415215,0.993335545,47:22.2,no-gesture-01,743.75
0.059098281,0.0018149,-0.128171057,-0.213024572,0.198338479,0.979547203,47:22.2,no-gesture-01,743.8
0.06548728,-0.014519203,-0.089719735,-0.21210736,0.193954036,0.974721253,47:22.3,no-gesture-01,743.85
0.015972508,0.045372512,-0.025634211,-0.226553589,0.187723517,0.9754107,47:22.3,no-gesture-01,743.9
0.011180756,0.030853307,-0.001602138,-0.222196788,0.193261757,0.972423196,47:22.4,no-gesture-01,743.95
-0.001597251,0.03992781,0.086515464,-0.225865662,0.194415569,0.976100087,47:22.4,no-gesture-01,744
-0.027153265,0.085300319,0.144192427,-0.213024572,0.192569479,0.980466425,47:22.5,no-gesture-01,744.05
-0.491953254,-0.591657519,-0.430975169,-0.21210736,0.14618665,0.97862798,47:23.9,no-gesture-02,744.1
-0.12937732,-0.40472281,-0.118558221,-0.184132114,0.15334022,1.021601677,47:23.9,no-gesture-02,744.15
-0.025556013,-0.045372512,-0.025634211,-0.20385237,0.159570754,1.008502722,47:24.0,no-gesture-02,744.2
-0.100626804,0.049002312,0.001602138,-0.210731521,0.172262564,0.984143317,47:24.0,no-gesture-02,744.25
-0.01916701,0.016334103,0.089719735,-0.210960835,0.171801046,0.985981762,47:24.1,no-gesture-02,744.3
0.051112026,-0.030853307,0.046462007,-0.206604034,0.169954956,0.991956711,47:24.1,no-gesture-02,744.35
-0.007986254,-0.032668207,-0.041655593,-0.193533629,0.169262677,0.981385648,47:24.2,no-gesture-02,744.4
0.011180756,0.010889403,-0.080106907,-0.158220634,0.156340092,0.982764482,47:24.2,no-gesture-02,744.45
-0.022361511,0.0018149,-0.140988156,-0.194221556,0.161416829,0.987820208,47:24.3,no-gesture-02,744.5
-0.020764261,0.021778805,-0.150600985,-0.200642094,0.170185715,0.988050044,47:24.3,no-gesture-02,744.55
-0.027153265,0.059891716,-0.187450171,-0.22036235,0.170185715,0.985522151,47:24.4,no-gesture-02,744.6
0.020764261,-0.032668207,-0.105741121,-0.237560228,0.170877993,0.984832704,47:24.4,no-gesture-02,744.65
0.015972508,0.010889403,-0.080106907,-0.229534552,0.176416248,0.982304871,47:24.5,no-gesture-02,744.7
0.033542268,0.034483109,0.027236348,-0.242375642,0.168108881,0.985292315,47:24.5,no-gesture-02,744.75
0.033542268,0.034483109,0.027236348,-0.242375642,0.168108881,0.985292315,47:24.6,no-gesture-02,744.8
0.036736768,0.019963905,0.032042764,-0.234120652,0.172493324,0.960013688,47:24.6,no-gesture-02,744.85
0.006389003,0.101634428,0.092924014,-0.235037878,0.180800706,0.982534647,47:24.7,no-gesture-02,744.9
-0.017569758,0,0.173030928,-0.237330928,0.173416376,0.975640476,47:24.7,no-gesture-02,744.95
0.01916701,0.027223507,0.104138978,-0.207979858,0.179877654,0.986441374,47:24.8,no-gesture-02,745
-0.001597251,0.016334103,0.139386013,-0.218069285,0.171108752,0.987590432,47:24.8,no-gesture-02,745.05
-0.001597251,0.016334103,0.139386013,-0.218069285,0.171108752,0.987590432,47:24.9,no-gesture-02,745.1
0.015972508,0.021778805,0.118558221,-0.221738175,0.172262564,0.981155813,47:24.9,no-gesture-02,745.15
0.028750515,0.041742709,0.057676975,-0.208438471,0.167647362,0.984373093,47:25.0,no-gesture-02,745.2
0.046320274,0.041742709,0.067289799,-0.207521245,0.170647234,0.987130821,47:25.0,no-gesture-02,745.25
0.006389003,-0.023593705,0.008010691,-0.217839986,0.173185617,0.978168368,47:25.1,no-gesture-02,745.3
0.027153265,-0.018149003,-0.075300492,-0.214171097,0.180800706,0.97862798,47:25.1,no-gesture-02,745.35
0.027153265,-0.018149003,-0.075300492,-0.214171097,0.180800706,0.97862798,47:25.2,no-gesture-02,745.4
0.001597251,-0.009074502,-0.057676975,-0.228388026,0.177108526,0.969895363,47:25.2,no-gesture-02,745.45
0.036736768,-0.027223507,-0.110547535,-0.220133036,0.184492856,0.979087591,47:25.3,no-gesture-02,745.5
0.036736768,-0.019963905,-0.086515464,-0.221050262,0.187261999,0.97862798,47:25.3,no-gesture-02,745.55
0.038334019,-0.030853307,-0.121762499,-0.219903737,0.190954149,0.982304871,47:25.4,no-gesture-02,745.6
-0.007986254,-0.012704303,-0.057676975,-0.236413702,0.186338946,0.962771356,47:25.4,no-gesture-02,745.65
-0.007986254,-0.012704303,-0.057676975,-0.236413702,0.186338946,0.962771356,47:25.5,no-gesture-02,745.7
-0.027153265,-0.014519203,-0.054472696,-0.24650313,0.191415668,0.957026243,47:25.5,no-gesture-02,745.75
-0.01916701,0.003629801,-0.014419244,-0.246732444,0.197415441,0.98506254,47:25.6,no-gesture-02,745.8
-0.014375257,0.012704303,0.032042764,-0.239853293,0.195800126,0.97862798,47:25.6,no-gesture-02,745.85
-0.015972508,0.04718741,0.086515464,-0.232056916,0.187261999,0.978398144,47:25.7,no-gesture-02,745.9
0.003194502,0.023593705,0.067289799,-0.232056916,0.186108187,0.981615424,47:25.7,no-gesture-02,745.95
-0.006389003,0.038112909,0.105741121,-0.224719137,0.182877541,0.975870311,47:25.8,no-gesture-02,746
0.007986254,0.023593705,0.051268421,-0.21462971,0.184492856,0.969205916,47:25.8,no-gesture-02,746.05
-0.086251542,-0.041742709,-0.006408553,-0.294198632,0.279566109,0.971044362,47:26.7,no-gesture-03,746.1
-0.004791752,-0.183304951,0.022429934,-0.203164458,0.176416248,0.990577877,47:26.8,no-gesture-03,746.15
-0.063890032,-0.007259602,-0.014419244,-0.227929413,0.202953696,0.981155813,47:26.8,no-gesture-03,746.2
-0.027153265,-0.010889403,-0.032042764,-0.236184403,0.187954277,0.988509655,47:26.9,no-gesture-03,746.25
-0.027153265,-0.010889403,-0.032042764,-0.236184403,0.187954277,0.988509655,47:26.9,no-gesture-03,746.3
0.039931271,-0.059891716,0.020827796,-0.232515514,0.181954503,0.983683705,47:27.0,no-gesture-03,746.35
-0.01916701,-0.030853307,0.001602138,-0.233203441,0.171570286,0.9593243,47:27.0,no-gesture-03,746.4
-0.014375257,-0.034483109,-0.080106907,-0.210960835,0.178723857,0.960243523,47:27.1,no-gesture-03,746.45
-0.027153265,-0.045372512,-0.065687664,-0.235267177,0.169954956,0.968746305,47:27.1,no-gesture-03,746.5
0.004791752,-0.032668207,-0.124966778,-0.233891353,0.17572397,0.975870311,47:27.2,no-gesture-03,746.55
0.004791752,-0.032668207,-0.124966778,-0.233891353,0.17572397,0.975870311,47:27.2,no-gesture-03,746.6
0,-0.018149003,-0.097730428,-0.248796195,0.195569366,0.976100087,47:27.3,no-gesture-03,746.65
-0.006389003,-0.014519203,-0.067289799,-0.24764967,0.195338607,0.974031866,47:27.3,no-gesture-03,746.7
0.025556013,-0.009074502,-0.027236348,-0.262095898,0.189569592,0.963230968,47:27.4,no-gesture-03,746.75
-0.003194502,0.018149003,0.009612828,-0.253152996,0.193030998,0.969895363,47:27.4,no-gesture-03,746.8
0.011180756,0.03992781,0.028838487,-0.251777142,0.189569592,0.964609802,47:27.5,no-gesture-03,746.85
0.009583505,-0.0018149,0.062483389,-0.253382295,0.182185262,0.970814586,47:27.5,no-gesture-03,746.9
-0.001597251,0.029038407,0.057676975,-0.255216748,0.183569819,0.963920414,47:27.6,no-gesture-03,746.95
-0.027153265,0.04718741,0.116956085,-0.255216748,0.182877541,0.969435751,47:27.6,no-gesture-03,747
-0.025556013,0.052632112,0.14579457,-0.244898006,0.186800465,0.97380203,47:27.7,no-gesture-03,747.05
-0.033542268,0.054447014,0.158611685,-0.239853293,0.180569947,0.97219342,47:27.8,no-gesture-03,747.1
-0.014375257,0.058076814,0.112149671,-0.237330928,0.187261999,0.979087591,47:27.8,no-gesture-03,747.15
-0.014375257,0.058076814,0.112149671,-0.237330928,0.187261999,0.979087591,47:27.9,no-gesture-03,747.2
-0.022361511,0.027223507,0.123364635,-0.237101629,0.179416135,0.964839637,47:27.9,no-gesture-03,747.25
0.011180756,0.032668207,0.08170905,-0.23113969,0.183800578,0.98345387,47:28.0,no-gesture-03,747.3
0.007986254,0.019963905,0.084913321,-0.239623979,0.1831083,0.969895363,47:28.0,no-gesture-03,747.35
0.014375257,-0.003629801,0.009612828,-0.234349966,0.185877427,0.984373093,47:28.1,no-gesture-03,747.4
0.014375257,-0.003629801,0.009612828,-0.234349966,0.185877427,0.984373093,47:28.1,no-gesture-03,747.45
0.011180756,0.009074502,0.01762352,-0.228846639,0.184954375,0.985981762,47:28.2,no-gesture-03,747.5
0.003194502,-0.036298007,-0.056074835,-0.241229117,0.181492984,0.968746305,47:28.2,no-gesture-03,747.55
0.027153265,-0.018149003,-0.107343256,-0.242375642,0.179877654,0.974721253,47:28.3,no-gesture-03,747.6
0.014375257,-0.025408607,-0.08170905,-0.240999818,0.186338946,0.972882807,47:28.3,no-gesture-03,747.65
-0.009583505,-0.014519203,-0.091321878,-0.258656323,0.188415796,0.967137694,47:28.4,no-gesture-03,747.7
-0.009583505,-0.014519203,-0.091321878,-0.258656323,0.188415796,0.967137694,47:28.4,no-gesture-03,747.75
0.009583505,-0.038112909,-0.097730428,-0.251318544,0.194184795,0.971274197,47:28.5,no-gesture-03,747.8
-0.003194502,-0.005444701,-0.048064146,-0.249254793,0.193723276,0.969895363,47:28.5,no-gesture-03,747.85
0.007986254,-0.005444701,-0.028838487,-0.25705117,0.189800352,0.969665527,47:28.6,no-gesture-03,747.9
-0.009583505,0.019963905,0.016021382,-0.248796195,0.178031564,0.959554076,47:28.6,no-gesture-03,747.95
-0.023958761,0.023593705,0.044859868,-0.251089245,0.190031111,0.971733809,47:28.7,no-gesture-03,748
-0.030347764,0.014519203,0.038451314,-0.248337582,0.191646427,0.968746305,47:28.7,no-gesture-03,748.05
-0.158127829,-0.448280394,-0.573565483,-0.251547843,0.294565558,0.849017501,47:29.6,no-gesture-04,748.1
-0.185281098,-0.132487729,0.084913321,-0.296950281,0.22187604,0.951051295,47:29.6,no-gesture-04,748.15
-0.196461856,-0.152451634,0.118558221,-0.264847547,0.182877541,0.982075036,47:29.7,no-gesture-04,748.2
-0.076668039,-0.027223507,-0.001602138,-0.250630617,0.211491823,0.977708757,47:29.7,no-gesture-04,748.25
-0.015972508,-0.012704303,-0.011214967,-0.243292868,0.209876508,0.991037488,47:29.8,no-gesture-04,748.3
0.046320274,-0.018149003,-0.008010691,-0.242604941,0.188877314,0.973112643,47:29.8,no-gesture-04,748.35
0.012778006,-0.0018149,-0.024032073,-0.247420356,0.182185262,0.963690579,47:29.9,no-gesture-04,748.4
0.012778006,-0.0018149,-0.024032073,-0.247420356,0.182185262,0.963690579,47:29.9,no-gesture-04,748.45
-0.007986254,-0.007259602,0.024032073,-0.239853293,0.185415909,0.959783912,47:30.0,no-gesture-04,748.5
0.012778006,-0.014519203,-0.014419244,-0.250401318,0.213568673,0.958864689,47:30.0,no-gesture-04,748.55
0.011180756,0.018149003,-0.038451314,-0.256363273,0.192107946,0.970814586,47:30.1,no-gesture-04,748.6
0.015972508,-0.003629801,-0.027236348,-0.258426994,0.200184569,0.969895363,47:30.1,no-gesture-04,748.65
0.028750515,-0.005444701,-0.025634211,-0.248796195,0.198107719,0.965988636,47:30.2,no-gesture-04,748.7
0.028750515,-0.005444701,-0.025634211,-0.248796195,0.198107719,0.965988636,47:30.2,no-gesture-04,748.75
-0.004791752,0.005444701,-0.009612828,-0.260032147,0.198569238,0.968286693,47:30.3,no-gesture-04,748.8
-0.012778006,0.023593705,-0.003204276,-0.255904645,0.197646201,0.96897614,47:30.3,no-gesture-04,748.85
-0.003194502,0.019963905,0,-0.260261446,0.188646555,0.96415019,47:30.4,no-gesture-04,748.9
-0.028750515,0.012704303,-0.004806414,-0.257968396,0.190031111,0.967597306,47:30.4,no-gesture-04,748.95
0.015972508,0.016334103,-0.020827796,-0.262095898,0.198569238,0.970814586,47:30.5,no-gesture-04,749
0.015972508,0.016334103,-0.020827796,-0.262095898,0.198569238,0.970814586,47:30.5,no-gesture-04,749.05
-0.012778006,-0.012704303,-0.012817105,-0.252923697,0.199261516,0.965069413,47:30.6,no-gesture-04,749.1
0.011180756,0.027223507,-0.049666282,-0.256592572,0.197184682,0.974031866,47:30.6,no-gesture-04,749.15
0.012778006,-0.009074502,-0.020827796,-0.247878969,0.196261644,0.96415019,47:30.7,no-gesture-04,749.2
0.01916701,-0.0018149,-0.040053453,-0.253840894,0.190261871,0.96415019,47:30.7,no-gesture-04,749.25
0.01916701,-0.0018149,-0.040053453,-0.253840894,0.190261871,0.96415019,47:30.8,no-gesture-04,749.3
0.014375257,0.016334103,0.003204276,-0.260261446,0.188877314,0.966448247,47:30.8,no-gesture-04,749.35
0.003194502,0.016334103,0.004806414,-0.264618248,0.189569592,0.968746305,47:30.9,no-gesture-04,749.4
0,0.010889403,0.019225657,-0.260261446,0.192800239,0.963230968,47:30.9,no-gesture-04,749.45
0.015972508,-0.005444701,0.006408553,-0.250630617,0.190031111,0.969205916,47:31.0,no-gesture-04,749.5
0,0.012704303,-0.008010691,-0.256363273,0.192107946,0.967137694,47:31.0,no-gesture-04,749.55
0,0.012704303,-0.008010691,-0.256363273,0.192107946,0.967137694,47:31.1,no-gesture-04,749.6
0.022361511,-0.0018149,-0.027236348,-0.261407971,0.198107719,0.976789534,47:31.1,no-gesture-04,749.65
0.020764261,-0.003629801,-0.014419244,-0.259802848,0.193723276,0.962771356,47:31.2,no-gesture-04,749.7
0.014375257,-0.019963905,0.022429934,-0.255675346,0.188415796,0.967827082,47:31.2,no-gesture-04,749.75
-0.001597251,0.016334103,-0.006408553,-0.253840894,0.191415668,0.968286693,47:31.3,no-gesture-04,749.8
-0.014375257,0.007259602,0.01762352,-0.261178672,0.191646427,0.964839637,47:31.3,no-gesture-04,749.85
-0.014375257,0.007259602,0.01762352,-0.261178672,0.191646427,0.964839637,47:31.4,no-gesture-04,749.9
-0.035139516,-0.023593705,-0.01762352,-0.267599225,0.196953923,0.97380203,47:31.5,no-gesture-04,749.95
-0.012778006,0.003629801,0.01762352,-0.259573519,0.188185036,0.968746305,47:31.5,no-gesture-04,750
0.007986254,-0.0018149,0.009612828,-0.261866599,0.187723517,0.963460803,47:31.6,no-gesture-04,750.05
-0.520703793,-0.136117533,-0.559146225,-0.237560228,0.132341027,0.97862798,47:32.5,no-gesture-05,750.1
-0.044723023,-0.074410915,0,-0.260261446,0.184954375,1.011030674,47:32.5,no-gesture-05,750.15
-0.044723023,-0.074410915,0,-0.260261446,0.184954375,1.011030674,47:32.6,no-gesture-05,750.2
-0.001597251,-0.117968529,-0.051268421,-0.254528821,0.172262564,1.030793905,47:32.6,no-gesture-05,750.25
0.009583505,-0.114338726,0.001602138,-0.227700114,0.177108526,0.97219342,47:32.7,no-gesture-05,750.3
-0.055903777,-0.087115221,0.024032073,-0.240541205,0.173416376,0.957945466,47:32.7,no-gesture-05,750.35
-0.004791752,-0.052632112,-0.056074835,-0.240999818,0.178262323,0.947374403,47:32.8,no-gesture-05,750.4
0.011180756,-0.041742709,-0.049666282,-0.247420356,0.173647135,0.945306122,47:32.8,no-gesture-05,750.45
0.011180756,-0.041742709,-0.049666282,-0.247420356,0.173647135,0.945306122,47:32.9,no-gesture-05,750.5
-0.033542268,0.041742709,-0.084913321,-0.252923697,0.159339994,0.96736747,47:32.9,no-gesture-05,750.55
-0.014375257,-0.009074502,-0.025634211,-0.241229117,0.170647234,0.966678083,47:33.0,no-gesture-05,750.6
-0.030347764,-0.030853307,-0.041655593,-0.218527898,0.182416022,0.980926037,47:33.0,no-gesture-05,750.65
-0.003194502,-0.03992781,-0.134579599,-0.201788619,0.187954277,0.994254768,47:33.1,no-gesture-05,750.7
-0.003194502,-0.03992781,-0.134579599,-0.201788619,0.187954277,0.994254768,47:33.1,no-gesture-05,750.75
-0.017569758,-0.034483109,-0.139386013,-0.216464162,0.167878121,0.983913481,47:33.2,no-gesture-05,750.8
0.009583505,-0.027223507,-0.097730428,-0.229993165,0.159570754,0.971044362,47:33.2,no-gesture-05,750.85
0.012778006,0.003629801,-0.083311185,-0.247878969,0.154263258,0.979317367,47:33.3,no-gesture-05,750.9
0.007986254,0.059891716,-0.012817105,-0.259802848,0.158647701,0.983913481,47:33.3,no-gesture-05,750.95
0.030347764,0.023593705,0.062483389,-0.26415965,0.163955182,0.979087591,47:33.4,no-gesture-05,751
-0.017569758,0.021778805,0.091321878,-0.26415965,0.171339527,0.969205916,47:33.4,no-gesture-05,751.05
-0.004791752,0.032668207,0.088117599,-0.24764967,0.179185376,0.984602928,47:33.5,no-gesture-05,751.1
-0.004791752,0.032668207,0.088117599,-0.24764967,0.179185376,0.984602928,47:33.5,no-gesture-05,751.15
-0.006389003,0.018149003,0.113751806,-0.246961743,0.172724083,0.97380203,47:33.6,no-gesture-05,751.2
-0.025556013,0.010889403,0.150600985,-0.244898006,0.163032144,0.960473299,47:33.6,no-gesture-05,751.25
0.006389003,0.038112909,0.102536842,-0.239165366,0.162109107,0.972653031,47:33.7,no-gesture-05,751.3
-0.020764261,0.023593705,0.092924014,-0.237560228,0.168801159,0.964839637,47:33.7,no-gesture-05,751.35
-0.020764261,0.023593705,0.092924014,-0.237560228,0.168801159,0.964839637,47:33.8,no-gesture-05,751.4
-0.017569758,0.005444701,0.064085528,-0.228388026,0.168108881,0.984373093,47:33.8,no-gesture-05,751.45
-0.007986254,0.007259602,0.01762352,-0.226324275,0.165570512,0.984373093,47:33.9,no-gesture-05,751.5
0,0.010889403,0.009612828,-0.229534552,0.159109235,0.986900985,47:33.9,no-gesture-05,751.55
0.025556013,-0.019963905,-0.046462007,-0.222655401,0.163262904,0.97862798,47:34.0,no-gesture-05,751.6
0.033542268,-0.010889403,-0.108945392,-0.232744828,0.171801046,0.982764482,47:34.0,no-gesture-05,751.65
0.033542268,-0.010889403,-0.108945392,-0.232744828,0.171801046,0.982764482,47:34.1,no-gesture-05,751.7
0.039931271,-0.030853307,-0.121762499,-0.24398078,0.169954956,0.981155813,47:34.1,no-gesture-05,751.75
0.041528523,-0.038112909,-0.147396713,-0.248566881,0.173647135,0.982304871,47:34.2,no-gesture-05,751.8
0.046320274,-0.025408607,-0.054472696,-0.260032147,0.175031692,0.97701931,47:34.2,no-gesture-05,751.85
0.014375257,0.018149003,-0.027236348,-0.261407971,0.172724083,0.96415019,47:34.3,no-gesture-05,751.9
0.062292781,0.087115221,-0.020827796,-0.261407971,0.171339527,0.960013688,47:34.3,no-gesture-05,751.95
-0.004791752,0.04355761,0.043257732,-0.26163727,0.183569819,0.966678083,47:34.4,no-gesture-05,752
-0.004791752,0.04355761,0.043257732,-0.26163727,0.183569819,0.966678083,47:34.4,no-gesture-05,752.05
-0.028750515,-0.29582876,0.17943947,-0.272185326,0.185185134,0.969435751,47:35.2,no-gesture-06,752.1
-0.071876287,-0.152451634,0.089719735,-0.256363273,0.178493097,0.987130821,47:35.3,no-gesture-06,752.15
-0.012778006,-0.007259602,0.004806414,-0.25705117,0.187723517,0.981385648,47:35.3,no-gesture-06,752.2
0.035139516,-0.021778805,0.038451314,-0.250401318,0.194415569,0.977249146,47:35.4,no-gesture-06,752.25
0.039931271,-0.030853307,0.036849178,-0.257280469,0.177339286,0.974261642,47:35.4,no-gesture-06,752.3
0.039931271,-0.030853307,0.036849178,-0.257280469,0.177339286,0.974261642,47:35.5,no-gesture-06,752.35
-0.017569758,0.085300319,0.062483389,-0.248337582,0.173416376,0.969665527,47:35.5,no-gesture-06,752.4
-0.015972508,0.059891716,-0.001602138,-0.254528821,0.169954956,0.960473299,47:35.6,no-gesture-06,752.45
0.025556013,-0.010889403,-0.032042764,-0.254299521,0.179416135,0.966678083,47:35.7,no-gesture-06,752.5
0.004791752,0.034483109,0.01762352,-0.263701022,0.170877993,0.980006814,47:35.7,no-gesture-06,752.55
-0.006389003,0.038112909,-0.020827796,-0.269892275,0.169493437,0.968516529,47:35.8,no-gesture-06,752.6
0,0.03992781,-0.011214967,-0.268287122,0.161416829,0.960703135,47:35.8,no-gesture-06,752.65
-0.009583505,0.016334103,-0.003204276,-0.263013124,0.173185617,0.971963584,47:35.9,no-gesture-06,752.7
-0.009583505,0.016334103,-0.003204276,-0.263013124,0.173185617,0.971963584,47:35.9,no-gesture-06,752.75
-0.033542268,0.018149003,-0.025634211,-0.26163727,0.181723744,0.975640476,47:36.0,no-gesture-06,752.8
-0.033542268,0.014519203,0,-0.269433647,0.175262451,0.960703135,47:36.0,no-gesture-06,752.85
0.004791752,0.019963905,-0.056074835,-0.267828524,0.176416248,0.961852133,47:36.1,no-gesture-06,752.9
-0.001597251,0.005444701,-0.032042764,-0.269662976,0.174108654,0.96093291,47:36.1,no-gesture-06,752.95
0.027153265,0.030853307,-0.003204276,-0.277917951,0.171339527,0.977249146,47:36.2,no-gesture-06,753
0.027153265,0.030853307,-0.003204276,-0.277917951,0.171339527,0.977249146,47:36.2,no-gesture-06,753.05
0.023958761,0.030853307,0.01762352,-0.271497399,0.170647234,0.962311745,47:36.3,no-gesture-06,753.1
-0.003194502,-0.021778805,0.05287056,-0.286402255,0.177339286,0.957256019,47:36.3,no-gesture-06,753.15
-0.020764261,-0.038112909,0.096128292,-0.268516451,0.187492758,0.987130821,47:36.4,no-gesture-06,753.2
-0.017569758,-0.050817214,0.004806414,-0.260032147,0.173416376,0.959094465,47:36.4,no-gesture-06,753.25
-0.006389003,-0.019963905,-0.004806414,-0.269892275,0.167416602,0.97219342,47:36.5,no-gesture-06,753.3
-0.006389003,-0.019963905,-0.004806414,-0.269892275,0.167416602,0.97219342,47:36.5,no-gesture-06,753.35
-0.014375257,0.021778805,-0.022429934,-0.256363273,0.167185843,0.97219342,47:36.6,no-gesture-06,753.4
0.003194502,0.038112909,-0.035247039,-0.26163727,0.174800932,0.979317367,47:36.6,no-gesture-06,753.45
0.052709278,0.054447014,-0.036849178,-0.259802848,0.166493565,0.962311745,47:36.7,no-gesture-06,753.5
0.022361511,0.025408607,-0.044859868,-0.270350873,0.167647362,0.949672461,47:36.7,no-gesture-06,753.55
0.038334019,0.059891716,-0.019225657,-0.253611594,0.180339187,0.960243523,47:36.8,no-gesture-06,753.6
0.009583505,0.054447014,-0.036849178,-0.264388949,0.175493211,0.958864689,47:36.8,no-gesture-06,753.65
-0.046320274,0.045372512,-0.028838487,-0.293052107,0.176416248,0.977938533,47:36.9,no-gesture-06,753.7
-0.007986254,0.023593705,0.067289799,-0.295345157,0.187723517,0.970125139,47:36.9,no-gesture-06,753.75
-0.003194502,0.054447014,0.044859868,-0.280440301,0.185646668,0.945306122,47:37.0,no-gesture-06,753.8
-0.022361511,0.027223507,0.067289799,-0.313918859,0.182877541,0.993795156,47:37.0,no-gesture-06,753.85
